NUM,EXPECTED,C1M61A_qwerty,# characters,edit distance
2042,唔准啊,唔准呀,3,1
2043,應該去行行,應該去恆下,5,2
2044,吃個西餐都好啊嘛,食個西餐都好呀马,8,3
2045,唔准啊應該要去行下㗎,唔准呀應該要去行下個,10,2
2046,幾好㗎,幾好個,3,1
2047,即係佢有佢嘅特別嘅嘢啊嘛,遮係佢有佢嘅揼別嘅嘢呀马,12,4
2048,以前咧我,以前囉我,4,1
2049,我老婆有個妹有個姨我姨仔啦,我老婆有個每有個依我依仔喇,13,4
2050,喺嗰度開咗一間,喺嗰度開咗一間,7,0
2051,義大利餐嘅餐廳㗎,二大利餐嘅餐廳囖,8,2
2052,不過呢幾年佢冇做啦,不過哩幾年佢冇做啦,9,1
2053,我哋都所以嗰條路我哋係識路㗎識路去㗎,我哋都所以嗰條路我係識路啊識路去個,18,3
2054,係啊,係呀,2,1
2055,係啊,係呀,2,1
2056,幾好㗎嗰度,幾好個嗰度,5,1
2057,即係好特別啦我意思唔係特別乜好,遮係好揼別啦我意思唔係揼別孭好,15,4
2058,其實即係一個酒吧咁啫,其實遮係一個走吧噉啫,10,3
2059,加拿大啲酒吧多酒,加嗱大啲酒吧多走,8,2
2060,不同酒嘅多過佢哋添,不同走嘅多個佢哋𠻹,9,3
2061,加拿大啲酒吧飲啤酒,加嗱大啲酒巴飲啤酒,9,2
2062,十幾廿種唔同嘅咧,十幾廿種唔重嘅嘞,8,2
2063,香港係得兩三款嘅咋嘛,香港係得兩三款嘅砸马,10,2
2064,有啲冇開罐頭畀你㗎咋嘛,有啲冇開罐頭俾理啊他马,11,5
2065,收你三收你成,收理三收理成,6,2
2066,四十幾蚊,四十几蚊,4,1
2067,其實開罐罐頭咋,其實開個罐頭咋,7,1
2068,譬如係嗰啲,譬如膠低係嗰啲,5,2
2069,嘅啦譬如飲,嘅咩呀譬如飲,5,2
2070,英國有啲叫啊嗰啲有啲又叫做,英國有啲叫啊嗰啲有啲又叫做,13,0
2071,喺英國賣兩磅銀一罐咋嘛咁即係,喺英國買兩磅銀一罐U马噉即係,14,4
2072,廿蚊到啦吓,廿蚊度啦吓,5,1
2073,佢佢囉喺香港買個,佢佢囉喺香港買個,8,0
2074,第一杯就呢個杯畀你咁你唔知佢係乜嘢啦啊加咁啊,第一杯就哩個杯俾理噉理唔知佢係乜嘢吖啊加噉吖,22,8
2075,佢搦個罐頭出嚟,佢扐個罐頭出梨,7,2
2076,有冇搞錯,有冇搞錯,4,0
2077,之後去買啦你都知七十一,之後去買啦理都支七十一,11,2
Total CER: 5110/18022=0.28,,,,
